 

stn;time;rre150z0
CGI;202204070550;0.0
CGI;202204070600;0.1
CGI;202204070610;0.1
CGI;202204070620;0.0
CGI;202204070630;0.1
CGI;202204070640;0.0
CGI;202204070650;0.1
CGI;202204070700;0.0
CGI;202204070710;0.0
CGI;202204070720;0.0
CGI;202204070730;0.0
CGI;202204070740;0.2
CGI;202204070750;0.4
CGI;202204070800;0.2
CGI;202204070810;0.3
CGI;202204070820;0.2
CGI;202204070830;0.2
CGI;202204070840;0.3
CGI;202204070850;0.2
CGI;202204070900;0.2
CGI;202204070910;0.2
CGI;202204070920;0.3
CGI;202204070930;0.3
CGI;202204070940;0.2
CGI;202204070950;0.4
CGI;202204071000;0.2
CGI;202204071010;0.2
CGI;202204071020;0.2
CGI;202204071030;0.1
CGI;202204071040;0.1
CGI;202204071050;0.2
CGI;202204071100;0.3
CGI;202204071110;0.1
CGI;202204071120;0.2
CGI;202204071130;0.3
CGI;202204071140;0.4
CGI;202204071150;0.4
CGI;202204071200;0.3
CGI;202204071210;0.2
CGI;202204071220;0.6
CGI;202204071230;0.3
CGI;202204071240;0.4
CGI;202204071250;0.4
CGI;202204071300;0.5
CGI;202204071310;0.5
CGI;202204071320;0.5
CGI;202204071330;0.5
CGI;202204071340;0.6
CGI;202204071350;0.5
CGI;202204071400;0.4
CGI;202204071410;0.5
CGI;202204071420;0.5
CGI;202204071430;0.6
CGI;202204071440;0.6
CGI;202204071450;0.7
CGI;202204071500;0.6
CGI;202204071510;0.5
CGI;202204071520;0.6
CGI;202204071530;0.5
CGI;202204071540;0.5
CGI;202204071550;0.5
CGI;202204071600;0.3
CGI;202204071610;0.1
CGI;202204071620;0.3
CGI;202204071630;0.4
CGI;202204071640;0.4
CGI;202204071650;0.4
CGI;202204071700;0.4
CGI;202204071710;0.4
CGI;202204071720;0.4
CGI;202204071730;0.1
CGI;202204071740;0.1
CGI;202204071750;0.1
CGI;202204071800;0.0
CGI;202204071810;0.0
CGI;202204071820;0.1
CGI;202204071830;0.0
CGI;202204071840;0.1
CGI;202204071850;0.0
CGI;202204071900;0.1
CGI;202204071910;0.1
CGI;202204071920;0.2
CGI;202204071930;0.3
CGI;202204071940;0.3
CGI;202204071950;0.3
CGI;202204072000;0.3
CGI;202204072010;0.2
CGI;202204072020;0.5
CGI;202204072030;0.4
CGI;202204072040;0.2
CGI;202204072050;0.3
CGI;202204072100;0.2
CGI;202204072110;0.1
CGI;202204072120;0.2
CGI;202204072130;0.2
CGI;202204072140;0.5
CGI;202204072150;0.2
CGI;202204072200;0.1
CGI;202204072210;0.2
CGI;202204072220;0.1
CGI;202204072230;0.2
CGI;202204072240;0.6
CGI;202204072250;0.3
CGI;202204072300;0.1
CGI;202204072310;0.0
CGI;202204072320;0.1
CGI;202204072330;0.0
CGI;202204072340;0.2
CGI;202204072350;0.1
CGI;202204080000;0.0
CGI;202204080010;0.0
CGI;202204080020;0.1
CGI;202204080030;0.3
CGI;202204080040;0.0
CGI;202204080050;0.0
CGI;202204080100;0.0
CGI;202204080110;0.2
CGI;202204080120;0.7
CGI;202204080130;0.3
CGI;202204080140;0.2
CGI;202204080150;0.4
CGI;202204080200;0.6
CGI;202204080210;0.5
CGI;202204080220;0.2
CGI;202204080230;0.5
CGI;202204080240;0.4
CGI;202204080250;0.1
CGI;202204080300;0.2
CGI;202204080310;0.1
CGI;202204080320;0.0
CGI;202204080330;0.1
CGI;202204080340;0.1
CGI;202204080350;0.1
CGI;202204080400;0.2
CGI;202204080410;0.5
CGI;202204080420;0.3
CGI;202204080430;0.1
CGI;202204080440;0.3
CGI;202204080450;0.3
CGI;202204080500;0.2
CGI;202204080510;0.1
CGI;202204080520;0.2
CGI;202204080530;0.1
CGI;202204080540;0.1
CGI;202204080550;0.1
CGI;202204080600;0.2
CGI;202204080610;0.2
CGI;202204080620;0.2
CGI;202204080630;0.5
CGI;202204080640;0.4
CGI;202204080650;0.5
CGI;202204080700;0.4
CGI;202204080710;0.4
CGI;202204080720;0.5
CGI;202204080730;0.3
CGI;202204080740;0.4
CGI;202204080750;0.5
CGI;202204080800;0.2
CGI;202204080810;0.2
CGI;202204080820;0.0
CGI;202204080830;0.2
CGI;202204080840;0.1
CGI;202204080850;0.0
CGI;202204080900;0.1
CGI;202204080910;0.0
CGI;202204080920;0.6
CGI;202204080930;0.6
CGI;202204080940;0.0
CGI;202204080950;0.0
CGI;202204081000;0.0
CGI;202204081010;0.4
CGI;202204081020;0.0
CGI;202204081030;0.0
CGI;202204081040;0.0
CGI;202204081050;0.0
CGI;202204081100;0.0
CGI;202204081110;0.1
CGI;202204081120;0.4
CGI;202204081130;0.0
CGI;202204081140;0.2
CGI;202204081150;0.0
CGI;202204081200;0.1
CGI;202204081210;0.3
CGI;202204081220;0.0
CGI;202204081230;0.1
CGI;202204081240;0.1
CGI;202204081250;0.1
CGI;202204081300;0.1
CGI;202204081310;0.2
CGI;202204081320;0.0
CGI;202204081330;0.1
CGI;202204081340;0.0
CGI;202204081350;0.0
CGI;202204081400;0.1
CGI;202204081410;0.0
CGI;202204081420;0.0
CGI;202204081430;0.0
CGI;202204081440;0.0
CGI;202204081450;0.0
CGI;202204081500;0.0
CGI;202204081510;0.0
CGI;202204081520;0.3
CGI;202204081530;0.2
CGI;202204081540;0.0
CGI;202204081550;0.0
CGI;202204081600;0.0
CGI;202204081610;0.0
CGI;202204081620;0.0
CGI;202204081630;0.0
CGI;202204081640;0.0
CGI;202204081650;0.0
CGI;202204081700;0.0
CGI;202204081710;0.0
CGI;202204081720;0.1
CGI;202204081730;0.0
CGI;202204081740;0.0
CGI;202204081750;0.0
CGI;202204081800;0.0
CGI;202204081810;0.0
CGI;202204081820;0.4
CGI;202204081830;0.1
CGI;202204081840;0.0
CGI;202204081850;0.0
CGI;202204081900;0.0
CGI;202204081910;0.0
CGI;202204081920;0.0
CGI;202204081930;0.1
CGI;202204081940;0.0
CGI;202204081950;0.1
CGI;202204082000;0.0
CGI;202204082010;0.0
CGI;202204082020;0.0
CGI;202204082030;0.0
CGI;202204082040;0.0
CGI;202204082050;0.0
CGI;202204082100;0.0
CGI;202204082110;0.0
CGI;202204082120;0.0
CGI;202204082130;0.0
CGI;202204082140;0.0
CGI;202204082150;0.0
CGI;202204082200;0.0
CGI;202204082210;0.0
CGI;202204082220;0.0
CGI;202204082230;0.0
CGI;202204082240;0.0
CGI;202204082250;0.0
CGI;202204082300;0.0
CGI;202204082310;0.0
CGI;202204082320;0.0
CGI;202204082330;0.0
CGI;202204082340;0.0
CGI;202204082350;0.0
CGI;202204090000;0.1
CGI;202204090010;0.0
CGI;202204090020;0.0
CGI;202204090030;0.0
CGI;202204090040;0.2
CGI;202204090050;0.0
CGI;202204090100;0.0
CGI;202204090110;0.0
CGI;202204090120;0.0
CGI;202204090130;0.0
CGI;202204090140;0.0
CGI;202204090150;0.0
CGI;202204090200;0.0
CGI;202204090210;0.0
CGI;202204090220;0.0
CGI;202204090230;0.0
CGI;202204090240;0.0
CGI;202204090250;0.0
CGI;202204090300;0.0
CGI;202204090310;0.0
CGI;202204090320;0.0
CGI;202204090330;0.0
CGI;202204090340;0.0
CGI;202204090350;0.0
CGI;202204090400;0.0
CGI;202204090410;0.0
CGI;202204090420;0.0
CGI;202204090430;0.0
CGI;202204090440;0.0
CGI;202204090450;0.0
CGI;202204090500;0.0
CGI;202204090510;0.0
CGI;202204090520;0.0
CGI;202204090530;0.0
CGI;202204090540;0.0
CGI;202204090550;0.0
CGI;202204090600;0.0
CGI;202204090610;0.0
CGI;202204090620;0.0
CGI;202204090630;0.0
CGI;202204090640;0.0
CGI;202204090650;0.0
CGI;202204090700;0.0
CGI;202204090710;0.0
CGI;202204090720;0.0
CGI;202204090730;0.0
CGI;202204090740;0.0
CGI;202204090750;0.0
CGI;202204090800;0.0
CGI;202204090810;0.0
CGI;202204090820;0.0
CGI;202204090830;0.0
CGI;202204090840;0.0
CGI;202204090850;0.0
CGI;202204090900;0.0
CGI;202204090910;0.0
CGI;202204090920;0.0
CGI;202204090930;0.0
CGI;202204090940;0.0
CGI;202204090950;0.0
CGI;202204091000;0.0
CGI;202204091010;0.0
CGI;202204091020;0.0
CGI;202204091030;0.0
CGI;202204091040;0.0
CGI;202204091050;0.0
CGI;202204091100;0.0
CGI;202204091110;0.0
CGI;202204091120;0.0
CGI;202204091130;0.0
CGI;202204091140;0.0
CGI;202204091150;0.0
CGI;202204091200;0.0
CGI;202204091210;0.0
CGI;202204091220;0.0
CGI;202204091230;0.0
CGI;202204091240;0.0
CGI;202204091250;0.0
CGI;202204091300;0.0
CGI;202204091310;0.0
CGI;202204091320;0.0
CGI;202204091330;0.0
CGI;202204091340;0.0
CGI;202204091350;0.0
CGI;202204091400;0.0
CGI;202204091410;0.0
CGI;202204091420;0.0
CGI;202204091430;0.0
CGI;202204091440;0.0
CGI;202204091450;0.0
CGI;202204091500;0.0
CGI;202204091510;0.0
CGI;202204091520;0.0
CGI;202204091530;0.0
CGI;202204091540;0.0
CGI;202204091550;0.0
CGI;202204091600;0.0
CGI;202204091610;0.0
CGI;202204091620;0.0
CGI;202204091630;0.0
CGI;202204091640;0.0
CGI;202204091650;0.0
CGI;202204091700;0.0
CGI;202204091710;0.0
CGI;202204091720;0.0
CGI;202204091730;0.0
CGI;202204091740;0.0
CGI;202204091750;0.0
CGI;202204091800;0.0
CGI;202204091810;0.0
CGI;202204091820;0.0
CGI;202204091830;0.0
CGI;202204091840;0.0
CGI;202204091850;0.0
CGI;202204091900;0.0
CGI;202204091910;0.0
CGI;202204091920;0.0
CGI;202204091930;0.0
CGI;202204091940;0.0
CGI;202204091950;0.0
CGI;202204092000;0.0
CGI;202204092010;0.0
CGI;202204092020;0.0
CGI;202204092030;0.0
CGI;202204092040;0.0
CGI;202204092050;0.0
CGI;202204092100;0.0
CGI;202204092110;0.0
CGI;202204092120;0.0
CGI;202204092130;0.0
CGI;202204092140;0.0
CGI;202204092150;0.0
CGI;202204092200;0.0
CGI;202204092210;0.0
CGI;202204092220;0.0
CGI;202204092230;0.0
CGI;202204092240;0.0
CGI;202204092250;0.0
CGI;202204092300;0.0
CGI;202204092310;0.0
CGI;202204092320;0.0
CGI;202204092330;0.0
CGI;202204092340;0.0
CGI;202204092350;0.0
CGI;202204100000;0.0
CGI;202204100010;0.0
CGI;202204100020;0.0
CGI;202204100030;0.0
CGI;202204100040;0.0
CGI;202204100050;0.0
CGI;202204100100;0.0
CGI;202204100110;0.0
CGI;202204100120;0.0
CGI;202204100130;0.0
CGI;202204100140;0.0
CGI;202204100150;0.0
CGI;202204100200;0.0
CGI;202204100210;0.0
CGI;202204100220;0.0
CGI;202204100230;0.0
CGI;202204100240;0.0
CGI;202204100250;0.0
CGI;202204100300;0.0
CGI;202204100310;0.0
CGI;202204100320;0.0
CGI;202204100330;0.0
CGI;202204100340;0.0
CGI;202204100350;0.0
CGI;202204100400;0.0
CGI;202204100410;0.0
CGI;202204100420;0.0
CGI;202204100430;0.0
CGI;202204100440;0.0
CGI;202204100450;0.0
CGI;202204100500;0.0
CGI;202204100510;0.0
CGI;202204100520;0.0
CGI;202204100530;0.0
CGI;202204100540;0.0
CGI;202204100550;0.0
CGI;202204100600;0.0
CGI;202204100610;0.0
CGI;202204100620;0.0
CGI;202204100630;0.0
CGI;202204100640;0.0
CGI;202204100650;0.0
CGI;202204100700;0.0
CGI;202204100710;0.0
CGI;202204100720;0.0
CGI;202204100730;0.0
CGI;202204100740;0.0
CGI;202204100750;0.0
CGI;202204100800;0.0
CGI;202204100810;0.0
CGI;202204100820;0.0
CGI;202204100830;0.0
CGI;202204100840;0.0
CGI;202204100850;0.0
CGI;202204100900;0.0
CGI;202204100910;0.0
CGI;202204100920;0.0
CGI;202204100930;0.0
CGI;202204100940;0.0
CGI;202204100950;0.0
CGI;202204101000;0.0
CGI;202204101010;0.0
CGI;202204101020;0.0
CGI;202204101030;0.0
CGI;202204101040;0.0
CGI;202204101050;0.0
CGI;202204101100;0.0
CGI;202204101110;0.0
CGI;202204101120;0.0
CGI;202204101130;0.0
CGI;202204101140;0.0
CGI;202204101150;0.0
CGI;202204101200;0.0
CGI;202204101210;0.0
CGI;202204101220;0.0
CGI;202204101230;0.0
CGI;202204101240;0.0
CGI;202204101250;0.0
CGI;202204101300;0.0
CGI;202204101310;0.0
CGI;202204101320;0.0
CGI;202204101330;0.0
CGI;202204101340;0.0
CGI;202204101350;0.0
CGI;202204101400;0.0
CGI;202204101410;0.0
CGI;202204101420;0.0
CGI;202204101430;0.0
CGI;202204101440;0.0
CGI;202204101450;0.0
CGI;202204101500;0.0
CGI;202204101510;0.0
CGI;202204101520;0.0
CGI;202204101530;0.0
CGI;202204101540;0.0
CGI;202204101550;0.0
CGI;202204101600;0.0
CGI;202204101610;0.0
CGI;202204101620;0.0
CGI;202204101630;0.0
CGI;202204101640;0.0
CGI;202204101650;0.0
CGI;202204101700;0.0
CGI;202204101710;0.0
CGI;202204101720;0.0
CGI;202204101730;0.0
CGI;202204101740;0.0
CGI;202204101750;0.0
CGI;202204101800;0.0
CGI;202204101810;0.0
CGI;202204101820;0.0
CGI;202204101830;0.0
CGI;202204101840;0.0
CGI;202204101850;0.0
CGI;202204101900;0.0
CGI;202204101910;0.0
CGI;202204101920;0.0
CGI;202204101930;0.0
CGI;202204101940;0.0
CGI;202204101950;0.0
CGI;202204102000;0.0
CGI;202204102010;0.0
CGI;202204102020;0.0
CGI;202204102030;0.0
CGI;202204102040;0.0
CGI;202204102050;0.0
CGI;202204102100;0.0
CGI;202204102110;0.0
CGI;202204102120;0.0
CGI;202204102130;0.0
CGI;202204102140;0.0
CGI;202204102150;0.0
CGI;202204102200;0.0
CGI;202204102210;0.0
CGI;202204102220;0.0
CGI;202204102230;0.0
CGI;202204102240;0.0
CGI;202204102250;0.0
CGI;202204102300;0.0
CGI;202204102310;0.0
CGI;202204102320;0.0
CGI;202204102330;0.0
CGI;202204102340;0.0
CGI;202204102350;0.0
CGI;202204110000;0.0
CGI;202204110010;0.0
CGI;202204110020;0.0
CGI;202204110030;0.0
CGI;202204110040;0.0
CGI;202204110050;0.0
CGI;202204110100;0.0
CGI;202204110110;0.0
CGI;202204110120;0.0
CGI;202204110130;0.0
CGI;202204110140;0.0
CGI;202204110150;0.0
CGI;202204110200;0.0
CGI;202204110210;0.0
CGI;202204110220;0.0
CGI;202204110230;0.0
CGI;202204110240;0.0
CGI;202204110250;0.0
CGI;202204110300;0.0
CGI;202204110310;0.0
CGI;202204110320;0.0
CGI;202204110330;0.0
CGI;202204110340;0.0
CGI;202204110350;0.0
CGI;202204110400;0.0
CGI;202204110410;0.0
CGI;202204110420;0.0
CGI;202204110430;0.0
CGI;202204110440;0.0
CGI;202204110450;0.0
CGI;202204110500;0.0
CGI;202204110510;0.0
CGI;202204110520;0.0
CGI;202204110530;0.0
CGI;202204110540;0.0
CGI;202204110550;0.0
CGI;202204110600;0.0
CGI;202204110610;0.0
CGI;202204110620;0.0
CGI;202204110630;0.0
CGI;202204110640;0.0
CGI;202204110650;0.0
CGI;202204110700;0.0
CGI;202204110710;0.0
CGI;202204110720;0.0
CGI;202204110730;0.0
CGI;202204110740;0.0
CGI;202204110750;0.0
CGI;202204110800;0.0
CGI;202204110810;0.0
CGI;202204110820;0.0
CGI;202204110830;0.0
CGI;202204110840;0.0
CGI;202204110850;0.0
CGI;202204110900;0.0
CGI;202204110910;0.0
CGI;202204110920;0.0
CGI;202204110930;0.0
CGI;202204110940;0.0
CGI;202204110950;0.0
CGI;202204111000;0.0
CGI;202204111010;0.0
CGI;202204111020;0.0
CGI;202204111030;0.0
CGI;202204111040;0.0
CGI;202204111050;0.0
CGI;202204111100;0.0
CGI;202204111110;0.0
CGI;202204111120;0.0
CGI;202204111130;0.0
CGI;202204111140;0.0
CGI;202204111150;0.0
CGI;202204111200;0.0
CGI;202204111210;0.0
CGI;202204111220;0.0
CGI;202204111230;0.0
CGI;202204111240;0.0
CGI;202204111250;0.0
CGI;202204111300;0.0
CGI;202204111310;0.0
CGI;202204111320;0.0
CGI;202204111330;0.0
CGI;202204111340;0.0
CGI;202204111350;0.0
CGI;202204111400;0.0
CGI;202204111410;0.0
CGI;202204111420;0.0
CGI;202204111430;0.0
CGI;202204111440;0.0
CGI;202204111450;0.0
CGI;202204111500;0.0
CGI;202204111510;0.0
CGI;202204111520;0.0
CGI;202204111530;0.0
CGI;202204111540;0.0
CGI;202204111550;0.0
CGI;202204111600;0.0
CGI;202204111610;0.0
CGI;202204111620;0.0
CGI;202204111630;0.0
CGI;202204111640;0.0
CGI;202204111650;0.0
CGI;202204111700;0.0
CGI;202204111710;0.0
CGI;202204111720;0.0
CGI;202204111730;0.0
CGI;202204111740;0.0
CGI;202204111750;0.0
CGI;202204111800;0.0
CGI;202204111810;0.0
CGI;202204111820;0.0
CGI;202204111830;0.0
CGI;202204111840;0.0
CGI;202204111850;0.0
CGI;202204111900;0.0
CGI;202204111910;0.0
CGI;202204111920;0.0
CGI;202204111930;0.0
CGI;202204111940;0.0
CGI;202204111950;0.0
CGI;202204112000;0.0
CGI;202204112010;0.0
CGI;202204112020;0.0
CGI;202204112030;0.0
CGI;202204112040;0.0
CGI;202204112050;0.0
CGI;202204112100;0.0
CGI;202204112110;0.0
CGI;202204112120;0.0
CGI;202204112130;0.0
CGI;202204112140;0.0
CGI;202204112150;0.0
CGI;202204112200;0.0
CGI;202204112210;0.0
CGI;202204112220;0.0
CGI;202204112230;0.0
CGI;202204112240;0.0
CGI;202204112250;0.0
CGI;202204112300;0.0
CGI;202204112310;0.0
CGI;202204112320;0.0
CGI;202204112330;0.0
CGI;202204112340;0.0
CGI;202204112350;0.0
CGI;202204120000;0.0
CGI;202204120010;0.0
CGI;202204120020;0.0
CGI;202204120030;0.0
CGI;202204120040;0.0
CGI;202204120050;0.0
CGI;202204120100;0.0
CGI;202204120110;0.0
CGI;202204120120;0.0
CGI;202204120130;0.0
CGI;202204120140;0.0
CGI;202204120150;0.0
CGI;202204120200;0.0
CGI;202204120210;0.0
CGI;202204120220;0.0
CGI;202204120230;0.0
CGI;202204120240;0.0
CGI;202204120250;0.0
CGI;202204120300;0.0
CGI;202204120310;0.0
CGI;202204120320;0.0
CGI;202204120330;0.0
CGI;202204120340;0.0
CGI;202204120350;0.0
CGI;202204120400;0.0
CGI;202204120410;0.0
CGI;202204120420;0.0
CGI;202204120430;0.0
CGI;202204120440;0.0
CGI;202204120450;0.0
CGI;202204120500;0.0
CGI;202204120510;0.0
CGI;202204120520;0.0
CGI;202204120530;0.0
CGI;202204120540;0.0
CGI;202204120550;0.0
CGI;202204120600;0.0
CGI;202204120610;0.0
CGI;202204120620;0.0
CGI;202204120630;0.0
CGI;202204120640;0.0
CGI;202204120650;0.0
CGI;202204120700;0.0
CGI;202204120710;0.0
CGI;202204120720;0.0
CGI;202204120730;0.0
CGI;202204120740;0.0
CGI;202204120750;0.0
CGI;202204120800;0.0
CGI;202204120810;0.0
CGI;202204120820;0.0
CGI;202204120830;0.0
CGI;202204120840;0.0
CGI;202204120850;0.0
CGI;202204120900;0.0
CGI;202204120910;0.0
CGI;202204120920;0.0
CGI;202204120930;0.0
CGI;202204120940;0.0
CGI;202204120950;0.0
CGI;202204121000;0.0
CGI;202204121010;0.0
CGI;202204121020;0.0
CGI;202204121030;0.0
CGI;202204121040;0.0
CGI;202204121050;0.0
CGI;202204121100;0.0
CGI;202204121110;0.0
CGI;202204121120;0.0
CGI;202204121130;0.0
CGI;202204121140;0.0
CGI;202204121150;0.0
CGI;202204121200;0.0
CGI;202204121210;0.0
CGI;202204121220;0.0
CGI;202204121230;0.0
CGI;202204121240;0.0
CGI;202204121250;0.0
CGI;202204121300;0.0
CGI;202204121310;0.0
CGI;202204121320;0.0
CGI;202204121330;0.0
CGI;202204121340;0.0
CGI;202204121350;0.0
CGI;202204121400;0.0
CGI;202204121410;0.0
CGI;202204121420;0.0
CGI;202204121430;0.0
CGI;202204121440;0.0
CGI;202204121450;0.0
CGI;202204121500;0.0
CGI;202204121510;0.0
CGI;202204121520;0.0
CGI;202204121530;0.0
CGI;202204121540;0.0
CGI;202204121550;0.0
CGI;202204121600;0.0
CGI;202204121610;0.0
CGI;202204121620;0.0
CGI;202204121630;0.0
CGI;202204121640;0.0
CGI;202204121650;0.0
CGI;202204121700;0.0
CGI;202204121710;0.0
CGI;202204121720;0.0
CGI;202204121730;0.0
CGI;202204121740;0.0
CGI;202204121750;0.0
CGI;202204121800;0.0
CGI;202204121810;0.0
CGI;202204121820;0.0
CGI;202204121830;0.0
CGI;202204121840;0.0
CGI;202204121850;0.0
CGI;202204121900;0.0
CGI;202204121910;0.0
CGI;202204121920;0.0
CGI;202204121930;0.0
CGI;202204121940;0.0
CGI;202204121950;0.0
CGI;202204122000;0.0
CGI;202204122010;0.0
CGI;202204122020;0.0
CGI;202204122030;0.0
CGI;202204122040;0.0
CGI;202204122050;0.0
CGI;202204122100;0.0
CGI;202204122110;0.0
CGI;202204122120;0.0
CGI;202204122130;0.0
CGI;202204122140;0.0
CGI;202204122150;0.0
CGI;202204122200;0.0
CGI;202204122210;0.0
CGI;202204122220;0.0
CGI;202204122230;0.0
CGI;202204122240;0.0
CGI;202204122250;0.0
CGI;202204122300;0.0
CGI;202204122310;0.0
CGI;202204122320;0.0
CGI;202204122330;0.0
CGI;202204122340;0.0
CGI;202204122350;0.0
CGI;202204130000;0.0
CGI;202204130010;0.0
CGI;202204130020;0.0
CGI;202204130030;0.0
CGI;202204130040;0.0
CGI;202204130050;0.0
CGI;202204130100;0.0
CGI;202204130110;0.0
CGI;202204130120;0.0
CGI;202204130130;0.0
CGI;202204130140;0.0
CGI;202204130150;0.0
CGI;202204130200;0.0
CGI;202204130210;0.0
CGI;202204130220;0.0
CGI;202204130230;0.0
CGI;202204130240;0.0
CGI;202204130250;0.0
CGI;202204130300;0.0
CGI;202204130310;0.0
CGI;202204130320;0.0
CGI;202204130330;0.0
CGI;202204130340;0.0
CGI;202204130350;0.0
CGI;202204130400;0.0
CGI;202204130410;0.0
CGI;202204130420;0.0
CGI;202204130430;0.0
CGI;202204130440;0.0
CGI;202204130450;0.0
CGI;202204130500;0.0
CGI;202204130510;0.0
CGI;202204130520;0.0
CGI;202204130530;0.0
CGI;202204130540;0.0
CGI;202204130550;0.0
CGI;202204130600;0.0
CGI;202204130610;0.0
CGI;202204130620;0.0
CGI;202204130630;0.0
CGI;202204130640;0.0
CGI;202204130650;0.0
CGI;202204130700;0.0
CGI;202204130710;0.0
CGI;202204130720;0.0
CGI;202204130730;0.0
CGI;202204130740;0.0
CGI;202204130750;0.0
CGI;202204130800;0.0
CGI;202204130810;0.0
CGI;202204130820;0.0
CGI;202204130830;0.0
CGI;202204130840;0.0
CGI;202204130850;0.0
CGI;202204130900;0.0
CGI;202204130910;0.0
CGI;202204130920;0.0
CGI;202204130930;0.0
CGI;202204130940;0.0
CGI;202204130950;0.0
CGI;202204131000;0.0
CGI;202204131010;0.0
CGI;202204131020;0.0
CGI;202204131030;0.0
CGI;202204131040;0.0
CGI;202204131050;0.0
CGI;202204131100;0.0
CGI;202204131110;0.0
CGI;202204131120;0.0
CGI;202204131130;0.0
CGI;202204131140;0.0
CGI;202204131150;0.0
CGI;202204131200;0.0
CGI;202204131210;0.0
CGI;202204131220;0.0
CGI;202204131230;0.0
CGI;202204131240;0.0
CGI;202204131250;0.0
CGI;202204131300;0.0
CGI;202204131310;0.0
CGI;202204131320;0.0
CGI;202204131330;0.0
CGI;202204131340;0.0
CGI;202204131350;0.0
CGI;202204131400;0.0
CGI;202204131410;0.0
CGI;202204131420;0.0
CGI;202204131430;0.0
CGI;202204131440;0.0
CGI;202204131450;0.0
CGI;202204131500;0.0
CGI;202204131510;0.0
CGI;202204131520;0.0
CGI;202204131530;0.0
CGI;202204131540;0.0
CGI;202204131550;0.0
CGI;202204131600;0.0
CGI;202204131610;0.0
CGI;202204131620;0.0
CGI;202204131630;0.0
CGI;202204131640;0.0
CGI;202204131650;0.0
CGI;202204131700;0.0
CGI;202204131710;0.0
CGI;202204131720;0.0
CGI;202204131730;0.0
CGI;202204131740;0.0
CGI;202204131750;0.0
CGI;202204131800;0.0
CGI;202204131810;0.0
CGI;202204131820;0.0
CGI;202204131830;0.0
CGI;202204131840;0.0
CGI;202204131850;0.0
CGI;202204131900;0.0
CGI;202204131910;0.0
CGI;202204131920;0.0
CGI;202204131930;0.0
CGI;202204131940;0.0
CGI;202204131950;0.0
CGI;202204132000;0.0
CGI;202204132010;0.0
CGI;202204132020;0.0
CGI;202204132030;0.0
CGI;202204132040;0.0
CGI;202204132050;0.0
CGI;202204132100;0.0
CGI;202204132110;0.0
CGI;202204132120;0.0
CGI;202204132130;0.0
CGI;202204132140;0.0
CGI;202204132150;0.0
CGI;202204132200;0.0
CGI;202204132210;0.0
CGI;202204132220;0.0
CGI;202204132230;0.0
CGI;202204132240;0.0
CGI;202204132250;0.0
CGI;202204132300;0.0
CGI;202204132310;0.0
CGI;202204132320;0.0
CGI;202204132330;0.0
CGI;202204132340;0.0
CGI;202204132350;0.0
CGI;202204140000;0.0
CGI;202204140010;0.0
CGI;202204140020;0.0
CGI;202204140030;0.0
CGI;202204140040;0.0
CGI;202204140050;0.0
CGI;202204140100;0.0
CGI;202204140110;0.0
CGI;202204140120;0.0
CGI;202204140130;0.0
CGI;202204140140;0.0
CGI;202204140150;0.0
CGI;202204140200;0.0
CGI;202204140210;0.0
CGI;202204140220;0.0
CGI;202204140230;0.0
CGI;202204140240;0.0
CGI;202204140250;0.0
CGI;202204140300;0.0
CGI;202204140310;0.0
CGI;202204140320;0.0
CGI;202204140330;0.0
CGI;202204140340;0.0
CGI;202204140350;0.0
CGI;202204140400;0.0
CGI;202204140410;0.0
CGI;202204140420;0.0
CGI;202204140430;0.0
CGI;202204140440;0.0
CGI;202204140450;0.0
CGI;202204140500;0.0
CGI;202204140510;0.0
CGI;202204140520;0.0
CGI;202204140530;0.0
CGI;202204140540;0.0
CGI;202204140550;0.0
CGI;202204140600;0.0
CGI;202204140610;0.0
CGI;202204140620;0.0
CGI;202204140630;0.0
CGI;202204140640;0.0
CGI;202204140650;0.0
CGI;202204140700;0.0
CGI;202204140710;0.0
CGI;202204140720;0.0
CGI;202204140730;0.0
CGI;202204140740;0.0
CGI;202204140750;0.0
CGI;202204140800;0.0
CGI;202204140810;0.0
CGI;202204140820;0.0
CGI;202204140830;0.0
CGI;202204140840;0.0
CGI;202204140850;0.0
CGI;202204140900;0.0
CGI;202204140910;0.0
CGI;202204140920;0.0
CGI;202204140930;0.0
CGI;202204140940;0.0
CGI;202204140950;0.0
CGI;202204141000;0.0
CGI;202204141010;0.0
CGI;202204141020;0.0
CGI;202204141030;0.0
CGI;202204141040;0.0
CGI;202204141050;0.0
CGI;202204141100;0.0
CGI;202204141110;0.0
CGI;202204141120;0.0
CGI;202204141130;0.0
CGI;202204141140;0.0
CGI;202204141150;0.0
CGI;202204141200;0.0
CGI;202204141210;0.0
CGI;202204141220;0.0
CGI;202204141230;0.0
CGI;202204141240;0.0
CGI;202204141250;0.0
CGI;202204141300;0.0
CGI;202204141310;0.0
CGI;202204141320;0.0
CGI;202204141330;0.0
CGI;202204141340;0.0
CGI;202204141350;0.0
CGI;202204141400;0.0
CGI;202204141410;0.0
CGI;202204141420;0.0
CGI;202204141430;0.0
CGI;202204141440;0.0
CGI;202204141450;0.0
CGI;202204141500;0.0
CGI;202204141510;0.0
CGI;202204141520;0.0
CGI;202204141530;0.0
CGI;202204141540;0.0
CGI;202204141550;0.0
CGI;202204141600;0.0
CGI;202204141610;0.0
CGI;202204141620;0.0
CGI;202204141630;0.0
CGI;202204141640;0.0
CGI;202204141650;0.0
